stat,gauss_True_count_1_rep_0,gauss_True_count_1_rep_1,gauss_True_count_1_rep_2,gauss_True_count_1_rep_3,gauss_True_count_1_rep_4,gauss_True_count_1_rep_5,gauss_True_count_1_rep_6,gauss_True_count_1_rep_7,gauss_True_count_2_rep_0,gauss_True_count_2_rep_1,gauss_True_count_2_rep_2,gauss_True_count_2_rep_3,gauss_True_count_2_rep_4,gauss_True_count_2_rep_5,gauss_True_count_2_rep_6,gauss_True_count_2_rep_7,gauss_True_count_4_rep_0,gauss_True_count_4_rep_1,gauss_True_count_4_rep_2,gauss_True_count_4_rep_3,gauss_True_count_4_rep_4,gauss_True_count_4_rep_5,gauss_True_count_4_rep_6,gauss_True_count_4_rep_7,gauss_True_count_8_rep_0,gauss_True_count_8_rep_1,gauss_True_count_8_rep_2,gauss_True_count_8_rep_3,gauss_True_count_8_rep_4,gauss_True_count_8_rep_5,gauss_True_count_8_rep_6,gauss_True_count_8_rep_7,gauss_True_count_12_rep_0,gauss_True_count_12_rep_1,gauss_True_count_12_rep_2,gauss_True_count_12_rep_3,gauss_True_count_12_rep_4,gauss_True_count_12_rep_5,gauss_True_count_12_rep_6,gauss_True_count_12_rep_7,gauss_True_count_16_rep_0,gauss_True_count_16_rep_1,gauss_True_count_16_rep_2,gauss_True_count_16_rep_3,gauss_True_count_16_rep_4,gauss_True_count_16_rep_5,gauss_True_count_16_rep_6,gauss_True_count_16_rep_7,gauss_False_count_1_rep_0,gauss_False_count_1_rep_1,gauss_False_count_1_rep_2,gauss_False_count_1_rep_3,gauss_False_count_1_rep_4,gauss_False_count_1_rep_5,gauss_False_count_1_rep_6,gauss_False_count_1_rep_7,gauss_False_count_2_rep_0,gauss_False_count_2_rep_1,gauss_False_count_2_rep_2,gauss_False_count_2_rep_3,gauss_False_count_2_rep_4,gauss_False_count_2_rep_5,gauss_False_count_2_rep_6,gauss_False_count_2_rep_7,gauss_False_count_4_rep_0,gauss_False_count_4_rep_1,gauss_False_count_4_rep_2,gauss_False_count_4_rep_3,gauss_False_count_4_rep_4,gauss_False_count_4_rep_5,gauss_False_count_4_rep_6,gauss_False_count_4_rep_7,gauss_False_count_8_rep_0,gauss_False_count_8_rep_1,gauss_False_count_8_rep_2,gauss_False_count_8_rep_3,gauss_False_count_8_rep_4,gauss_False_count_8_rep_5,gauss_False_count_8_rep_6,gauss_False_count_8_rep_7,gauss_False_count_12_rep_0,gauss_False_count_12_rep_1,gauss_False_count_12_rep_2,gauss_False_count_12_rep_3,gauss_False_count_12_rep_4,gauss_False_count_12_rep_5,gauss_False_count_12_rep_6,gauss_False_count_12_rep_7,gauss_False_count_16_rep_0,gauss_False_count_16_rep_1,gauss_False_count_16_rep_2,gauss_False_count_16_rep_3,gauss_False_count_16_rep_4,gauss_False_count_16_rep_5,gauss_False_count_16_rep_6,gauss_False_count_16_rep_7
travel_time_quartiles,0.14167,0.17143,0.53608,0.48598,0.04444,0.17143,0.1977,0.44444,0.54737,0.13793,0.21176,0.13608,0.48598,0.62651,0.15914,0.54355,0.53979,0.64198,0.53608,0.31233,0.55914,0.55914,0.54737,0.61176,0.69333,0.51485,0.53793,0.61176,0.64198,0.53608,0.14737,0.61176,0.65823,0.55914,0.58427,0.21176,0.67532,0.48598,0.64198,0.51485,0.67532,0.55914,0.17143,0.70588,0.58427,0.63415,0.64198,0.67532,0.18166,0.13608,0.14167,0.61176,0.15914,0.44444,0.55914,0.52525,0.12525,0.61176,0.71233,0.55914,0.57143,0.53608,0.64198,0.69333,0.62651,0.67532,0.71233,0.61176,0.63415,0.29333,0.64198,0.65823,0.67532,0.5977,0.15516,0.57143,0.61176,0.61176,0.55914,0.71233,0.64198,0.61176,0.69333,0.72222,0.71233,0.53608,0.71233,0.71233,0.68421,0.5977,0.67532,0.69333,0.69643,0.52525,0.55914,0.59816
jump_length,0.00564,0.00432,0.00399,0.00354,0.00578,0.00274,0.00389,0.00314,0.00701,0.00613,0.00449,0.00733,0.00566,0.00681,0.00291,0.00597,0.00706,0.00529,0.0146,0.00787,0.01347,0.00695,0.00742,0.01022,0.01344,0.01067,0.00625,0.0098,0.0106,0.00929,0.00992,0.01217,0.00594,0.01257,0.01796,0.02287,0.01764,0.01132,0.01414,0.01054,0.01639,0.02323,0.01214,0.01068,0.02146,0.01706,0.01134,0.01867,0.00348,0.00177,0.0031,0.00187,0.00351,0.00246,0.00204,0.00536,0.00811,0.00403,0.00888,0.00275,0.00447,0.00733,0.00433,0.00993,0.01496,0.01883,0.00988,0.01258,0.00743,0.00759,0.00996,0.01392,0.03051,0.02879,0.03698,0.02511,0.02144,0.02002,0.042,0.01941,0.04155,0.02883,0.02131,0.03171,0.03724,0.02071,0.02885,0.04959,0.05701,0.06775,0.05986,0.05468,0.02735,0.049,0.03191,0.06458
jump_length_quartiles,0.08165,0.05343,0.04853,0.05897,0.02644,0.04163,0.07992,0.04617,0.05193,0.05944,0.05901,0.01885,0.01445,0.05946,0.00303,0.07962,0.08685,0.08495,0.03493,0.08593,0.02808,0.03295,0.07331,0.08516,0.05313,0.07088,0.05388,0.09334,0.0091,0.09493,0.1155,0.09749,0.06726,0.08643,0.05912,0.11186,0.09412,0.117,0.09344,0.0822,0.04754,0.10668,0.04872,0.00856,0.05795,0.06696,0.08098,0.10642,0.04536,0.00135,0.00949,0.04097,0.01272,0.01061,0.0029,0.00142,0.03188,0.05456,0.0491,0.06675,0.08137,0.09068,0.06792,0.06476,0.04333,0.09305,0.10609,0.11603,0.06114,0.01083,0.09948,0.0758,0.14304,0.13859,0.13273,0.09825,0.12024,0.10172,0.15127,0.0781,0.06206,0.0916,0.10314,0.06818,0.03033,0.07383,0.10911,0.0898,0.15919,0.10093,0.15005,0.152,0.06112,0.07218,0.0797,0.18807
trips_per_user_quartiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_time_delta,0.30968,0.18256,0.31328,0.20835,0.30885,0.30859,0.30992,0.30896,0.19921,0.32476,0.32298,0.31602,0.31634,0.20016,0.32478,0.2505,0.3175,0.20411,0.31381,0.3184,0.32676,0.31214,0.31195,0.19688,0.32389,0.32068,0.31978,0.25707,0.2446,0.24947,0.20036,0.20952,0.314,0.32862,0.33787,0.31418,0.34305,0.32672,0.31148,0.27433,0.33617,0.33734,0.26109,0.30983,0.31666,0.32084,0.34567,0.31855,0.21307,0.30829,0.15921,0.20046,0.31178,0.31583,0.18232,0.20071,0.30989,0.31081,0.30877,0.31466,0.31509,0.30883,0.30819,0.31647,0.32631,0.31187,0.33454,0.32097,0.40186,0.31422,0.30813,0.32255,0.34519,0.35657,0.35635,0.37183,0.31676,0.31509,0.32815,0.43655,0.42425,0.32093,0.46883,0.38745,0.35923,0.32828,0.35851,0.47046,0.46877,0.46596,0.33762,0.4662,0.37694,0.36344,0.32824,0.47435
user_time_delta_quartiles,0.44491,0.41416,0.42927,0.41805,0.42939,0.45252,0.44166,0.44111,0.4093,0.45463,0.45361,0.44635,0.43099,0.42105,0.45051,0.40367,0.42494,0.42945,0.43672,0.46095,0.45051,0.43524,0.43413,0.1241,0.43429,0.45475,0.41961,0.41989,0.40385,0.40276,0.4093,0.4154,0.46341,0.48055,0.4818,0.44,0.46746,0.48527,0.46104,0.43529,0.45866,0.45454,0.42729,0.46103,0.44221,0.45566,0.48064,0.45113,0.41256,0.43032,0.4093,0.41706,0.44,0.43893,0.40647,0.41121,0.44332,0.43032,0.43099,0.44836,0.45005,0.43299,0.4291,0.41805,0.46583,0.44112,0.4726,0.471,0.48851,0.46337,0.43953,0.45742,0.47185,0.47511,0.49049,0.48721,0.46503,0.45906,0.46793,0.49473,0.50372,0.44971,0.50778,0.50358,0.48067,0.49017,0.48727,0.51247,0.51387,0.48561,0.46546,0.49305,0.48096,0.48823,0.47559,0.52201
radius_of_gyration,0.0035,0.00458,0.0034,0.00807,0.0055,0.00598,0.00344,0.00329,0.0036,0.00629,0.0046,0.00611,0.00543,0.00805,0.01022,0.00408,0.00596,0.00889,0.00752,0.01211,0.00824,0.00822,0.01036,0.00782,0.01706,0.00735,0.01604,0.01295,0.01745,0.01324,0.01055,0.01852,0.0124,0.01698,0.01576,0.01614,0.0143,0.01232,0.01347,0.01812,0.02613,0.0166,0.01843,0.01346,0.01482,0.01358,0.02469,0.02369,0.00217,0.00142,0.00076,0.00112,0.00172,0.00129,0.00163,0.00193,0.00332,0.00349,0.00131,0.00376,0.00374,0.0032,0.00324,0.00511,0.00888,0.00229,0.00676,0.00635,0.00271,0.01154,0.00478,0.0034,0.01355,0.01555,0.00868,0.00915,0.01192,0.01243,0.00826,0.00881,0.01444,0.04706,0.01033,0.00858,0.01337,0.01603,0.02223,0.03443,0.02941,0.01225,0.01784,0.01564,0.03059,0.0328,0.01444,0.03629
radius_of_gyration_quartiles,0.01247,0.05741,0.03465,0.01245,0.0042,0.00022,0.01173,0.01744,0.04676,0.01332,0.08051,0.05202,0.04664,0.03904,0.05438,0.05221,0.02548,0.06598,0.02976,0.06211,0.0414,0.03875,0.02607,0.00855,0.02934,0.05125,0.06896,0.04698,0.08168,0.07838,0.06775,0.06598,0.06742,0.04247,0.01063,0.03853,0.01335,0.08956,0.06244,0.09452,0.03676,0.06743,0.07599,0.03869,0.05512,0.06691,0.04837,0.05145,0.07449,0.04179,0.00384,0.04687,0.04153,0.03791,0.01266,0.04718,0.00036,0.03087,0.06631,0.06544,0.00898,0.04168,0.02919,0.05016,0.02994,0.01835,0.05475,0.08033,0.06679,0.01356,0.10307,0.00295,0.06336,0.08606,0.08337,0.07568,0.0684,0.10882,0.06735,0.08309,0.07418,0.06229,0.08521,0.12282,0.10704,0.10343,0.06469,0.12677,0.11492,0.11345,0.02799,0.06473,0.06103,0.05754,0.10357,0.08583
user_tile_count,0.30578,0.52039,0.37769,0.53426,0.42715,0.51178,0.28297,0.39206,0.39682,0.5402,0.51957,0.53633,0.50545,0.52458,0.52866,0.26186,0.51264,0.52161,0.45316,0.57818,0.53267,0.65143,0.55209,0.66939,0.64952,0.52341,0.6044,0.7553,0.52495,0.61473,0.55839,0.68131,0.51303,0.788,0.57785,0.53167,0.50776,0.77447,0.54261,0.55755,0.54822,0.58745,0.54066,0.53496,0.57236,0.56021,0.63585,0.76698,0.28951,0.50027,0.38178,0.50201,0.2644,0.50152,0.28508,0.50654,0.51389,0.52178,0.50809,0.50803,0.3562,0.50437,0.27654,0.5011,0.75348,0.57086,0.52876,0.60116,0.33012,0.3519,0.30613,0.56737,0.3515,0.56725,0.75539,0.5846,0.36869,0.55542,0.67693,0.76197,0.6358,0.75708,0.60076,0.77485,0.77801,0.51234,0.59307,0.61405,0.56936,0.58373,0.56568,0.81252,0.54957,0.75426,0.53927,0.77065
user_tile_count_quartiles,0.02667,0.05714,0.02667,0.02667,0.02667,0.05714,0.0,0.02667,0.02667,0.05714,0.05714,0.05714,0.02667,0.05714,0.02667,0.02667,0.05714,0.02667,0.02667,0.0,0.05714,0.05714,0.02667,0.05714,0.0,0.05714,0.02667,0.09231,0.02667,0.05714,0.05714,0.02667,0.05714,0.09231,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.09231,0.0,0.05714,0.02667,0.05714,0.02667,0.05714,0.02667,0.05714,0.02667,0.05714,0.05714,0.05714,0.02667,0.05714,0.02667,0.05714,0.09231,0.05714,0.05714,0.05714,0.02667,0.02667,0.02667,0.02667,0.02667,0.05714,0.09231,0.05714,0.02667,0.05714,0.05714,0.09231,0.02667,0.09231,0.05714,0.09231,0.09231,0.05714,0.05714,0.05714,0.05714,0.05714,0.05714,0.09231,0.05714,0.09231,0.05714,0.09231
mobility_entropy,0.26527,0.62797,0.61004,0.47512,0.27997,0.019,0.06267,0.25127,0.47439,0.29532,0.53016,0.51631,0.32325,0.10529,0.51879,0.35841,0.83306,0.45314,0.43207,0.29651,0.11554,0.54066,0.18689,0.51067,0.40889,0.29957,0.25398,0.53358,0.54271,0.32138,0.90354,0.5744,0.52874,0.53429,0.56613,0.13338,0.65981,0.43657,0.51131,0.36723,0.83939,0.41258,0.38276,0.35319,0.41346,0.4549,0.84563,0.29315,0.42513,0.21695,0.64827,0.62246,0.22632,0.60711,0.41429,0.01235,0.45165,0.02552,0.62333,0.24424,0.22626,0.52759,0.22834,0.42578,0.02859,0.22186,0.46386,0.59434,0.45772,0.23166,0.32473,0.07428,0.35036,0.06325,0.2675,0.40758,0.46471,0.12587,0.62559,0.29595,0.74987,0.48247,0.46687,0.83583,0.31812,0.65403,0.48206,0.63713,0.62816,0.2755,0.60905,0.64795,0.49211,0.87751,0.2856,0.57686
mobility_entropy_quartiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301,0.0,0.0,0.00048,0.00048,0.00358,0.0,0.00048,0.0,0.00301,0.0,0.0,0.00195,0.0,0.00195,0.00195,0.00358,0.00301
