stat,gauss_True_count_1_rep_0,gauss_True_count_1_rep_1,gauss_True_count_1_rep_2,gauss_True_count_1_rep_3,gauss_True_count_1_rep_4,gauss_True_count_1_rep_5,gauss_True_count_1_rep_6,gauss_True_count_1_rep_7,gauss_True_count_2_rep_0,gauss_True_count_2_rep_1,gauss_True_count_2_rep_2,gauss_True_count_2_rep_3,gauss_True_count_2_rep_4,gauss_True_count_2_rep_5,gauss_True_count_2_rep_6,gauss_True_count_2_rep_7,gauss_True_count_4_rep_0,gauss_True_count_4_rep_1,gauss_True_count_4_rep_2,gauss_True_count_4_rep_3,gauss_True_count_4_rep_4,gauss_True_count_4_rep_5,gauss_True_count_4_rep_6,gauss_True_count_4_rep_7,gauss_True_count_6_rep_0,gauss_True_count_6_rep_1,gauss_True_count_6_rep_2,gauss_True_count_6_rep_3,gauss_True_count_6_rep_4,gauss_True_count_6_rep_5,gauss_True_count_6_rep_6,gauss_True_count_6_rep_7,gauss_True_count_8_rep_0,gauss_True_count_8_rep_1,gauss_True_count_8_rep_2,gauss_True_count_8_rep_3,gauss_True_count_8_rep_4,gauss_True_count_8_rep_5,gauss_True_count_8_rep_6,gauss_True_count_8_rep_7,gauss_True_count_10_rep_0,gauss_True_count_10_rep_1,gauss_True_count_10_rep_2,gauss_True_count_10_rep_3,gauss_True_count_10_rep_4,gauss_True_count_10_rep_5,gauss_True_count_10_rep_6,gauss_True_count_10_rep_7,gauss_True_count_12_rep_0,gauss_True_count_12_rep_1,gauss_True_count_12_rep_2,gauss_True_count_12_rep_3,gauss_True_count_12_rep_4,gauss_True_count_12_rep_5,gauss_True_count_12_rep_6,gauss_True_count_12_rep_7,gauss_True_count_14_rep_0,gauss_True_count_14_rep_1,gauss_True_count_14_rep_2,gauss_True_count_14_rep_3,gauss_True_count_14_rep_4,gauss_True_count_14_rep_5,gauss_True_count_14_rep_6,gauss_True_count_14_rep_7,gauss_False_count_1_rep_0,gauss_False_count_1_rep_1,gauss_False_count_1_rep_2,gauss_False_count_1_rep_3,gauss_False_count_1_rep_4,gauss_False_count_1_rep_5,gauss_False_count_1_rep_6,gauss_False_count_1_rep_7,gauss_False_count_2_rep_0,gauss_False_count_2_rep_1,gauss_False_count_2_rep_2,gauss_False_count_2_rep_3,gauss_False_count_2_rep_4,gauss_False_count_2_rep_5,gauss_False_count_2_rep_6,gauss_False_count_2_rep_7,gauss_False_count_4_rep_0,gauss_False_count_4_rep_1,gauss_False_count_4_rep_2,gauss_False_count_4_rep_3,gauss_False_count_4_rep_4,gauss_False_count_4_rep_5,gauss_False_count_4_rep_6,gauss_False_count_4_rep_7,gauss_False_count_6_rep_0,gauss_False_count_6_rep_1,gauss_False_count_6_rep_2,gauss_False_count_6_rep_3,gauss_False_count_6_rep_4,gauss_False_count_6_rep_5,gauss_False_count_6_rep_6,gauss_False_count_6_rep_7,gauss_False_count_8_rep_0,gauss_False_count_8_rep_1,gauss_False_count_8_rep_2,gauss_False_count_8_rep_3,gauss_False_count_8_rep_4,gauss_False_count_8_rep_5,gauss_False_count_8_rep_6,gauss_False_count_8_rep_7,gauss_False_count_10_rep_0,gauss_False_count_10_rep_1,gauss_False_count_10_rep_2,gauss_False_count_10_rep_3,gauss_False_count_10_rep_4,gauss_False_count_10_rep_5,gauss_False_count_10_rep_6,gauss_False_count_10_rep_7,gauss_False_count_12_rep_0,gauss_False_count_12_rep_1,gauss_False_count_12_rep_2,gauss_False_count_12_rep_3,gauss_False_count_12_rep_4,gauss_False_count_12_rep_5,gauss_False_count_12_rep_6,gauss_False_count_12_rep_7,gauss_False_count_14_rep_0,gauss_False_count_14_rep_1,gauss_False_count_14_rep_2,gauss_False_count_14_rep_3,gauss_False_count_14_rep_4,gauss_False_count_14_rep_5,gauss_False_count_14_rep_6,gauss_False_count_14_rep_7
visits_per_tile,1.0057283,0.9937431,1.0603799,1.0337836,1.0197702,1.0016561,1.0013495,0.9916958,0.9829429,1.0385464,0.9880111,1.0300284,1.0472312,1.019951,1.0550575,0.9945702,0.9942506,0.9362725,1.0650666,1.0731462,1.0943793,1.0619043,1.0036955,1.0606568,1.0466055,1.0282013,1.0200362,1.0691076,0.9628946,1.0410274,1.0320588,1.0257306,0.9855327,1.0802109,1.0175028,1.0540759,1.0757809,1.0741839,1.0476258,1.0429411,1.0819428,1.0733376,1.0421038,0.9704137,1.0762058,1.0877592,1.0254331,1.0322419,1.0445823,1.1354845,1.0808322,1.0684324,1.0694506,1.0619435,1.0426742,1.0060162,1.0579068,1.0798681,1.07281,1.0213047,1.0878699,1.0056225,1.0237872,1.100658,0.9614081,1.0405047,1.0077046,1.0318491,0.9340732,1.0031888,1.0485425,1.0369281,0.9770991,1.0590645,1.069801,1.0082886,1.0471444,1.0402389,1.0962321,1.0600631,1.1010002,1.071503,1.0732577,1.0895172,1.0343223,1.0994188,1.0958918,1.0350354,1.0270187,1.0674801,1.0622584,1.1298248,1.0695007,1.0260736,1.1431544,1.0294921,1.1012342,1.0533817,1.0311021,1.0560215,1.0887049,1.0930553,1.103934,1.1143637,1.0825901,1.0859892,1.0430089,1.064879,1.0501085,1.0423511,1.0065097,0.9879191,1.1195971,1.1097023,1.0614352,1.1002693,1.1040924,1.0010012,1.0682668,1.1123988,1.0335737,0.9839042,1.0499616,1.0125745,1.0283656,1.1794657,1.0399071,1.0724106
visits_per_tile_outliers,0.0361991,0.0769231,0.0603448,0.0932203,0.0361991,0.0349345,0.0392157,0.0044346,0.0134228,0.0088496,0.1077283,0.0349345,0.0089286,0.0785219,0.0728051,0.184466,0.0785219,0.013245,0.1595092,0.0392157,0.0737327,0.0306346,0.2727273,0.1428571,0.0561555,0.3136247,0.0349345,0.0349345,0.0810235,0.1404959,0.1327014,0.1377672,0.0594966,0.0785219,0.3136247,0.1519507,0.0349345,0.0089286,0.200489,0.0686695,0.245614,0.0176211,0.1404959,0.2613065,0.1052632,0.0089286,0.1634615,0.0501139,0.184466,0.3872679,0.1171548,0.0645161,0.1012658,0.1176471,0.0176211,0.1132075,0.0088496,0.3076923,0.1479714,0.021978,0.1210856,0.0224719,0.0932203,0.2071713,0.0089286,0.0306346,0.0089286,0.0316027,0.021978,0.0833333,0.0501139,0.1052632,0.1781377,0.0044346,0.0737327,0.1077283,0.0932203,0.1077283,0.0044543,0.0881671,0.244389,0.6392962,0.4590164,0.2167488,0.2222222,0.2167488,0.0930233,0.8571429,0.5576923,0.1077283,0.4456522,0.1595092,0.200489,0.2332506,0.0361991,0.0930233,0.4455959,0.3622047,0.1634615,0.1686747,0.021978,0.2986767,0.0851064,0.0349345,0.3684211,0.4848485,0.1028037,0.5069638,0.0785219,0.2113022,0.2318271,0.4070796,0.0361991,0.0689655,0.0477223,0.7027027,0.0833333,0.6567164,0.1327801,0.2556391,0.8481013,0.5495751,0.7272727,0.0044346,0.3985765,0.3114447,0.2791587,0.3240223
visits_per_tile_quartiles,0.6694251,0.4182729,0.6653413,0.6678727,0.4192635,0.6707571,0.4154855,0.4076538,0.4472138,0.7062572,0.4395961,0.7023108,0.7087047,0.6902856,0.6934673,0.4393029,0.4648178,0.4720573,0.7350123,0.7206379,0.7296302,0.7294452,0.7295916,0.7432407,0.7499549,0.7502098,0.7448441,0.7386431,0.4904568,0.5003696,0.7605435,0.5270845,0.5222392,0.7629382,0.5112382,0.7689598,0.7626213,0.7626195,0.7608115,0.7724111,0.8057014,0.7747036,0.5231888,0.5412258,0.7780283,0.785179,0.5406028,0.7763951,0.7907028,0.784162,0.7839802,0.5532532,0.786641,0.7848369,0.7848518,0.532084,0.7938382,0.7983729,0.7892759,0.5557424,0.7917787,0.5522863,0.5664625,0.7924984,0.4196439,0.6799425,0.6741086,0.7001734,0.421123,0.6748991,0.6844109,0.6685014,0.5023671,0.755433,0.746644,0.4969884,0.738128,0.7460918,0.7460472,0.7712913,0.8393399,0.8335884,0.8546058,0.881323,0.5906822,0.8621379,0.8453,0.6084749,0.6798495,0.8723618,0.9214314,0.9025818,0.8831663,0.6190172,0.9300303,0.6607793,0.9672986,0.9486696,0.6909564,0.9693081,0.6598138,0.9328087,0.9373842,0.927484,0.9935913,0.9977104,0.7529183,0.999532,0.9466206,0.7480809,0.7511065,0.7318003,0.7580023,1.0277925,0.7825869,1.0351851,1.0221345,0.7759201,0.7880255,1.0148372,0.7871886,0.8220265,0.7821972,0.7999462,0.7721665,1.0288781,0.7632414,0.7695382
visits_per_time_tile,0.9619595,0.9765021,0.9779523,0.9749714,0.9790459,0.9663174,0.9822539,0.9792478,0.9953,1.0013283,0.9832551,1.0122979,0.9838268,0.9964448,1.0049622,0.9941329,0.9921501,1.002575,0.9932732,0.9939336,0.9911369,0.9938606,0.9893646,1.0036818,0.9897785,0.9963175,1.013354,1.0067044,1.0001613,0.9931482,0.9873167,0.9860862,1.0197435,1.0110804,1.0103792,1.009121,1.0125925,1.0129314,1.0080247,0.9966148,1.0145439,0.9974872,1.0089679,0.9978802,1.0012057,1.0055858,1.0150285,1.0066045,1.0192158,1.0079263,1.0265772,1.0135361,1.0020765,0.9989017,1.0097789,1.0174477,1.015119,1.0145256,1.0150264,0.9990987,1.0155857,0.9841899,1.0046847,0.9963258,0.9266405,0.9234425,0.9421869,0.9304665,0.9284217,0.9244387,0.9106647,0.9297793,0.982506,0.9509407,0.9714835,0.9680703,0.9729762,0.9477499,0.966391,0.9767536,0.9957384,0.9946609,0.9892241,1.0020981,0.9786844,0.9844357,0.9955816,1.0071558,1.0180519,1.0052552,1.0093486,1.0203925,1.0066094,0.9980169,0.9973421,1.0077219,1.0210189,1.025782,1.0023245,1.0251084,1.0032962,0.9839567,1.0058428,1.0140212,1.0251302,1.0189066,1.0182238,1.0185452,1.009239,1.0084668,1.0165426,1.0236413,1.0286386,1.0166046,1.009944,1.0277332,1.0176556,0.9946072,1.0256589,1.0121784,1.0087018,1.0259124,1.0041084,1.0138221,1.0187233,1.0220411,1.0247113,1.0067585
