stat,gauss_True_count_1_rep_0,gauss_True_count_1_rep_1,gauss_True_count_1_rep_2,gauss_True_count_1_rep_3,gauss_True_count_1_rep_4,gauss_True_count_1_rep_5,gauss_True_count_1_rep_6,gauss_True_count_1_rep_7,gauss_True_count_3_rep_0,gauss_True_count_3_rep_1,gauss_True_count_3_rep_2,gauss_True_count_3_rep_3,gauss_True_count_3_rep_4,gauss_True_count_3_rep_5,gauss_True_count_3_rep_6,gauss_True_count_3_rep_7,gauss_True_count_5_rep_0,gauss_True_count_5_rep_1,gauss_True_count_5_rep_2,gauss_True_count_5_rep_3,gauss_True_count_5_rep_4,gauss_True_count_5_rep_5,gauss_True_count_5_rep_6,gauss_True_count_5_rep_7,gauss_True_count_7_rep_0,gauss_True_count_7_rep_1,gauss_True_count_7_rep_2,gauss_True_count_7_rep_3,gauss_True_count_7_rep_4,gauss_True_count_7_rep_5,gauss_True_count_7_rep_6,gauss_True_count_7_rep_7,gauss_True_count_9_rep_0,gauss_True_count_9_rep_1,gauss_True_count_9_rep_2,gauss_True_count_9_rep_3,gauss_True_count_9_rep_4,gauss_True_count_9_rep_5,gauss_True_count_9_rep_6,gauss_True_count_9_rep_7,gauss_True_count_11_rep_0,gauss_True_count_11_rep_1,gauss_True_count_11_rep_2,gauss_True_count_11_rep_3,gauss_True_count_11_rep_4,gauss_True_count_11_rep_5,gauss_True_count_11_rep_6,gauss_True_count_11_rep_7,gauss_True_count_13_rep_0,gauss_True_count_13_rep_1,gauss_True_count_13_rep_2,gauss_True_count_13_rep_3,gauss_True_count_13_rep_4,gauss_True_count_13_rep_5,gauss_True_count_13_rep_6,gauss_True_count_13_rep_7,gauss_True_count_15_rep_0,gauss_True_count_15_rep_1,gauss_True_count_15_rep_2,gauss_True_count_15_rep_3,gauss_True_count_15_rep_4,gauss_True_count_15_rep_5,gauss_True_count_15_rep_6,gauss_True_count_15_rep_7,gauss_False_count_1_rep_0,gauss_False_count_1_rep_1,gauss_False_count_1_rep_2,gauss_False_count_1_rep_3,gauss_False_count_1_rep_4,gauss_False_count_1_rep_5,gauss_False_count_1_rep_6,gauss_False_count_1_rep_7,gauss_False_count_3_rep_0,gauss_False_count_3_rep_1,gauss_False_count_3_rep_2,gauss_False_count_3_rep_3,gauss_False_count_3_rep_4,gauss_False_count_3_rep_5,gauss_False_count_3_rep_6,gauss_False_count_3_rep_7,gauss_False_count_5_rep_0,gauss_False_count_5_rep_1,gauss_False_count_5_rep_2,gauss_False_count_5_rep_3,gauss_False_count_5_rep_4,gauss_False_count_5_rep_5,gauss_False_count_5_rep_6,gauss_False_count_5_rep_7,gauss_False_count_7_rep_0,gauss_False_count_7_rep_1,gauss_False_count_7_rep_2,gauss_False_count_7_rep_3,gauss_False_count_7_rep_4,gauss_False_count_7_rep_5,gauss_False_count_7_rep_6,gauss_False_count_7_rep_7,gauss_False_count_9_rep_0,gauss_False_count_9_rep_1,gauss_False_count_9_rep_2,gauss_False_count_9_rep_3,gauss_False_count_9_rep_4,gauss_False_count_9_rep_5,gauss_False_count_9_rep_6,gauss_False_count_9_rep_7,gauss_False_count_11_rep_0,gauss_False_count_11_rep_1,gauss_False_count_11_rep_2,gauss_False_count_11_rep_3,gauss_False_count_11_rep_4,gauss_False_count_11_rep_5,gauss_False_count_11_rep_6,gauss_False_count_11_rep_7,gauss_False_count_13_rep_0,gauss_False_count_13_rep_1,gauss_False_count_13_rep_2,gauss_False_count_13_rep_3,gauss_False_count_13_rep_4,gauss_False_count_13_rep_5,gauss_False_count_13_rep_6,gauss_False_count_13_rep_7,gauss_False_count_15_rep_0,gauss_False_count_15_rep_1,gauss_False_count_15_rep_2,gauss_False_count_15_rep_3,gauss_False_count_15_rep_4,gauss_False_count_15_rep_5,gauss_False_count_15_rep_6,gauss_False_count_15_rep_7
visits_per_tile,1.0882876,1.0056882,0.976483,0.9993081,1.0483437,1.0161502,1.0226224,1.0677573,1.0311294,1.066949,1.0115176,1.0477579,1.0269114,1.014732,1.0677154,0.9559717,1.0444776,1.0586546,1.0375175,0.997091,1.0879027,1.0011449,1.0339177,1.0610016,1.0529355,1.0216156,0.9899749,1.0224819,1.1081325,1.0595625,1.0129702,1.037638,1.0946274,0.9992522,1.0865086,1.0664119,1.0173337,1.0818755,1.0522162,1.0856143,1.0646318,1.0634031,1.0198819,1.0385722,1.0768602,1.0889276,1.0699279,0.9710845,1.0163771,1.0677484,1.0726645,1.0676335,1.060419,1.0187314,1.0940295,1.0678727,1.0878284,1.0819496,1.0457671,1.0848423,1.0123883,1.0483672,1.0527243,1.0645429,1.038082,1.0519051,1.0257115,0.976504,1.0289509,0.9355169,0.9435868,0.9325575,1.0461262,1.0876989,1.0494433,1.0666953,1.0094539,1.0319274,1.0514056,1.0504532,1.0821804,1.0776209,1.013658,1.0503467,1.0328752,1.1156681,1.0080086,1.0683016,1.06429,1.0360353,1.0614282,1.106968,1.0481522,1.0901469,1.0963925,1.067479,1.1116496,1.0942792,1.0958981,1.1458145,1.0466019,1.089244,1.0756231,1.1149961,1.0555176,1.0819337,1.0731968,1.0527873,1.0596312,1.0773736,1.0487049,1.0500467,0.9911474,1.1003306,1.0415431,1.0382836,1.0684094,1.0492753,1.0204576,1.0957272,1.0490878,1.0638445,1.0585715,1.0142426,1.0808168,1.0380872,1.1021872,1.0106516
visits_per_tile_outliers,0.0179372,0.0361991,0.1028037,0.0088496,0.0434783,0.0044346,0.1012658,0.0361991,0.1288981,0.0176211,0.1582734,0.0519481,0.0134228,0.0561555,0.0454545,0.0728051,0.0689655,0.0179372,0.1557377,0.0044346,0.0316027,0.2954545,0.1176471,0.1595092,0.1854839,0.0477223,0.2900763,0.2058824,0.089172,0.173913,0.1632653,0.0728051,0.255814,0.0979021,0.1276596,0.2277228,0.0645161,0.0833333,0.1963928,0.1634615,0.1012658,0.1854839,0.1479714,0.0176211,0.013245,0.4128686,0.4456522,0.4064171,0.1927711,0.0,0.0,0.1012658,0.195122,0.0089286,0.3050847,0.1052632,0.3208955,0.1210856,0.2248521,0.1176471,0.173913,0.0044543,0.0519481,0.1891348,0.0089286,0.0044346,0.0088496,0.089172,0.0434783,0.0349345,0.136646,0.0392157,0.1092437,0.1744422,0.3316062,0.0519481,0.0316027,0.2986767,0.0519481,0.0349345,0.3240223,0.013245,0.013245,0.0044543,0.245614,0.0224719,0.0392157,0.0686695,0.15311,0.1404959,0.59375,0.1707317,0.0689655,0.2824427,0.6785714,0.7270156,0.1818182,0.4456522,0.2113022,0.7108434,0.2490272,0.2071713,0.3146067,0.6607143,0.2283465,0.7027027,0.600311,1.1596639,0.2824427,0.2071713,0.1443299,0.3136247,2.0,0.1428571,0.0392157,0.6607143,0.3746702,0.9220779,0.0316027,0.1519507,0.1927711,0.0349345,0.0930233,0.4265734,0.4,1.0201342,0.0134228,0.255814
visits_per_tile_quartiles,0.6695674,0.4026581,0.4189745,0.6587122,0.6626236,0.6612647,0.662933,0.6657276,0.7173599,0.7186256,0.4635265,0.7159323,0.7124518,0.7163005,0.7282151,0.4765757,0.7529957,0.7498404,0.7458113,0.4952434,0.7545187,0.4967441,0.7480859,0.75265,0.5173505,0.7618394,0.5448469,0.5290458,0.7669389,0.5185641,0.5194212,0.7674686,0.7845298,0.5200704,0.7871984,0.793752,0.5355314,0.7984206,0.7873534,0.7943308,0.7912587,0.7987978,0.5352352,0.8245662,0.8028852,0.7940384,0.7879115,0.5403932,0.567555,0.8035074,0.8215081,0.813019,0.8031815,0.8120757,0.8130141,0.57019,0.8100583,0.5693308,0.8325864,0.8093637,0.5616948,0.818654,0.5718774,0.8369461,0.6754145,0.6753092,0.6790491,0.4171998,0.6740982,0.4181897,0.4135155,0.4236862,0.8106897,0.8028127,0.7943416,0.814737,0.5837928,0.8094892,0.7985291,0.7957637,0.8867209,0.8794494,0.6207653,0.6262047,0.6062453,0.8555118,0.6006862,0.6160538,0.6310655,0.6716259,0.7113953,0.9524061,0.9182611,0.8969781,0.6838425,0.9019822,0.9946156,0.9656357,0.9619555,0.9932615,0.9710216,0.9547677,1.0278286,0.9678623,1.0547683,1.0225441,0.9870276,1.018969,1.0180904,1.0472489,1.0431333,0.7458907,0.8246425,1.0572764,1.0709314,1.0600198,0.7490762,1.0208097,0.7420974,1.0365356,0.8315316,0.7984405,1.047238,0.82224,1.0654359,0.8068806,1.0518264,0.8096963
visits_per_time_tile,0.9639811,0.966117,0.9633941,0.9555873,0.9794185,0.9797903,0.9794114,0.9781615,1.0001255,1.0163576,0.9857988,1.0134313,0.9787918,0.9945014,1.0003747,0.9978858,1.0041423,1.0069613,0.9878001,0.9970557,0.9929058,0.9929673,0.9858422,1.0150369,0.9893718,1.0109628,1.0075568,1.0066999,0.9868101,1.0015927,1.0005301,1.0115702,1.0142115,1.0069002,1.0103035,1.0106236,1.0029779,0.9875836,1.0043064,1.009984,1.001591,0.9957879,1.0153264,1.0023284,1.0205459,1.0001314,0.9863552,1.0206022,0.9932158,1.000207,1.0091154,0.9942916,1.0270375,0.9961638,1.0144154,0.9943196,1.0167386,0.9964748,1.024585,1.0033542,1.0038247,1.007052,1.0089194,1.025306,0.9173077,0.9167256,0.9299096,0.9194661,0.9252226,0.9344285,0.9232998,0.9274554,0.9852376,0.9853858,0.9785298,0.9770342,0.9892369,0.9864574,0.981739,0.982688,0.9979293,0.9959481,1.0085288,1.0040459,1.0075244,1.01325,1.0040138,1.0013952,0.9960801,1.0087717,1.0066994,0.9915046,1.0021291,1.0094591,0.9861557,0.9940048,1.0139256,1.0055824,1.006417,1.0014805,1.0061807,1.0032809,1.0228856,1.003935,1.0014707,1.0189772,1.0228796,1.0119805,1.0030783,1.0227786,1.0247703,1.0126962,1.0140799,1.0152267,1.0081902,1.0059457,1.0294073,1.0147532,1.0179805,1.015745,1.0016927,1.0210208,1.0028066,1.0052357,1.0190244,1.0007689,1.0080831,1.0118011
